MIN=-20	0	0	-2000	0	-30	-0,3	0	0
MAX=125	500	15	2000	250	30	0,3	20	0,105
SCALE=145	500	5	1000	100	10	0,1	10	0,05
DEC=0	0	2	0	1	2	4	2	4
DEF="Zeit" t / ms	"Frequenz" f / Hz	"Weg" s_A1 / cm	"Relativdruck" p_B1 / hPa	"Volumen" V / cm^3	"Spannung" U_B1 / V	"Spannung" U_A1 / V	"Heizstrom I" I / A	"Motorrotation" f_1 / 0
-20	0	8,61581785247001	982	361,285645224901	-18,645	0,12676	16,9013333333333	0,0010681253258292
-19	3,90625	8,59225590756808	983	360,618842184177	-14,385	0,09781	13,0413333333333	0,00152694432651752
-18	7,8125	8,56869396266616	984	359,952039143452	-9,15	0,06256	8,34133333333333	0,00222183866043613
-17	11,71875	8,52157007286232	986	358,618433062004	-2,805	0,01936	2,58133333333333	0,00204076184189483
-16	15,625	8,46659220142449	988	357,062559300313	2,76	-0,01814	-2,41866666666667	0,0022141112856669
-15	19,53125	8,41161432998667	991	355,506685538623	8,205	-0,05504	-7,33866666666667	0,00263464573311479
-14	23,4375	8,34878247691488	995	353,728544096691	13,905	-0,09404	-12,5386666666667	0,00208408365102663
-13	27,34375	8,29380460547705	999	352,172670335001	18,195	-0,12344	-16,4586666666667	0,00320366958845152
-12	31,25	8,23882673403923	1005	350,61679657331	20,55	-0,13964	-18,6186666666667	0,00383345032595608
-11	35,15625	8,16814089933346	1011	348,616387451137	21,105	-0,14369	-19,1586666666667	0,00418437144731822
-10	39,0625	8,09745506462769	1017	346,615978328964	18,72	-0,12749	-16,9986666666667	0,0307538897717652
-9	42,96875	8,00320728502	1024	343,948766166066	14,46	-0,09869	-13,1586666666667	0,0984602846613486
-8	46,875	7,93252145031423	1031	341,948357043893	9,27	-0,06359	-8,47866666666667	0,180789320436243
-7	50,78125	7,86968959724243	1038	340,170215601961	2,91	-0,02024	-2,69866666666667	0,2053409569884
-6	54,6875	7,76758783600076	1045	337,280735758822	-2,685	0,01711	2,28133333333333	0,148811301956438
-5	58,59375	7,68119403802704	1053	334,835791276165	-8,13	0,05416	7,22133333333333	0,0686002708461187
-4	62,5	7,6026542216873	1061	332,613114473751	-13,845	0,09301	12,4013333333333	0,0159256366936311
-3	66,40625	7,52411440534755	1070	330,390437671336	-18,15	0,12256	16,3413333333333	0,00429047567591275
-2	70,3125	7,42986662573986	1079	327,723225508438	-20,505	0,13891	18,5213333333333	0,00262146631944669
-1	74,21875	7,31991088286422	1089	324,611477985057	-21,09	0,14311	19,0813333333333	0,00286316856333654
0	78,125	7,22566310325652	1100	321,94426582216	-18,72	0,12721	16,9613333333333	0,0024190620098212
